Unix Timestamp,Datetime,Date,Time,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Month,Day of the Week,Hour of the Day,Offloading Decision,Is Anomaly
1710881100,2024-03-19 23:45:00,2024-03-19,23:45:00,7584,0,0,0,0,0,230.2,228.3,0.0,0.1,March,Tuesday,23,Local,0
1710882000,2024-03-20 00:00:00,2024-03-20,00:00:00,7585,0,0,0,1,0,230.1,230.2,150.0,0.1,March,Wednesday,0,Local,0
1710882900,2024-03-20 00:15:00,2024-03-20,00:15:00,7586,0,0,0,1,0,225.8,225.1,150.0,0.1,March,Wednesday,0,Local,0
1710883800,2024-03-20 00:30:00,2024-03-20,00:30:00,7587,0,0,0,0,0,229.6,230.3,0.0,0.1,March,Wednesday,0,Local,0
1710884700,2024-03-20 00:45:00,2024-03-20,00:45:00,7588,0,0,0,0,0,227.4,230.2,0.0,0.1,March,Wednesday,0,Local,0
1710885600,2024-03-20 01:00:00,2024-03-20,01:00:00,7589,0,0,0,1,0,234.6,234.6,150.0,0.1,March,Wednesday,1,Local,0
1710886500,2024-03-20 01:15:00,2024-03-20,01:15:00,7590,0,0,0,1,0,227.1,226.8,150.0,0.1,March,Wednesday,1,Local,0
1710887400,2024-03-20 01:30:00,2024-03-20,01:30:00,7591,0,0,0,1,0,233.0,236.0,2150.0,0.4832,March,Wednesday,1,Local,0
1710888300,2024-03-20 01:45:00,2024-03-20,01:45:00,7592,0,0,0,0,0,231.9,233.0,0.0,0.1,March,Wednesday,1,Local,0
1710889200,2024-03-20 02:00:00,2024-03-20,02:00:00,7593,0,0,0,1,0,228.6,229.6,150.0,0.1,March,Wednesday,2,Local,0
1710890100,2024-03-20 02:15:00,2024-03-20,02:15:00,7594,0,0,0,0,0,235.1,235.0,0.0,0.1,March,Wednesday,2,Local,0
1710891000,2024-03-20 02:30:00,2024-03-20,02:30:00,7595,0,0,0,1,0,231.5,231.9,150.0,0.1,March,Wednesday,2,Local,0
1710891900,2024-03-20 02:45:00,2024-03-20,02:45:00,7596,0,0,0,0,0,228.7,229.9,0.0,0.1,March,Wednesday,2,Local,0
1710892800,2024-03-20 03:00:00,2024-03-20,03:00:00,7597,0,0,0,1,0,232.4,232.5,150.0,0.1,March,Wednesday,3,Local,0
1710893700,2024-03-20 03:15:00,2024-03-20,03:15:00,7598,0,0,0,1,0,227.7,228.9,150.0,0.1,March,Wednesday,3,Local,0
1710894600,2024-03-20 03:30:00,2024-03-20,03:30:00,7599,0,0,0,1,0,224.6,225.5,150.0,0.1,March,Wednesday,3,Local,0
1710895500,2024-03-20 03:45:00,2024-03-20,03:45:00,7600,0,0,0,0,0,226.0,226.3,0.0,0.1,March,Wednesday,3,Local,0
1710896400,2024-03-20 04:00:00,2024-03-20,04:00:00,7601,0,0,0,1,0,224.6,224.3,150.0,0.1,March,Wednesday,4,Local,0
1710897300,2024-03-20 04:15:00,2024-03-20,04:15:00,7602,0,0,0,0,0,225.0,226.3,0.0,0.1,March,Wednesday,4,Local,0
1710898200,2024-03-20 04:30:00,2024-03-20,04:30:00,7603,0,0,0,0,0,228.4,229.7,0.0,0.1,March,Wednesday,4,Local,0
1710899100,2024-03-20 04:45:00,2024-03-20,04:45:00,7604,0,0,0,1,0,230.4,230.4,150.0,0.1,March,Wednesday,4,Local,0
1710900000,2024-03-20 05:00:00,2024-03-20,05:00:00,7605,0,0,0,1,0,229.4,227.9,150.0,0.1,March,Wednesday,5,Local,0
1710900900,2024-03-20 05:15:00,2024-03-20,05:15:00,7606,0,0,0,1,0,225.9,224.6,1150.0,0.2499,March,Wednesday,5,Local,0
1710901800,2024-03-20 05:30:00,2024-03-20,05:30:00,7607,0,0,0,1,0,230.7,229.1,150.0,0.1,March,Wednesday,5,Local,0
1710902700,2024-03-20 05:45:00,2024-03-20,05:45:00,7608,0,0,0,0,0,228.7,230.9,1500.0,0.3469,March,Wednesday,5,Local,0
1710903600,2024-03-20 06:00:00,2024-03-20,06:00:00,7609,0,0,0,1,0,230.7,230.5,150.0,0.1,March,Wednesday,6,Local,0
1710904500,2024-03-20 06:15:00,2024-03-20,06:15:00,7610,0,0,0,1,0,227.7,229.2,150.0,0.1,March,Wednesday,6,Local,0
1710905400,2024-03-20 06:30:00,2024-03-20,06:30:00,7611,0,0,0,0,0,229.9,230.0,0.0,0.1,March,Wednesday,6,Local,0
1710906300,2024-03-20 06:45:00,2024-03-20,06:45:00,7612,0,0,0,0,0,228.8,228.6,0.0,0.1,March,Wednesday,6,Local,0
1710907200,2024-03-20 07:00:00,2024-03-20,07:00:00,7613,0,0,1,1,0,230.7,229.7,3150.0,0.8354,March,Wednesday,7,Local,0
1710908100,2024-03-20 07:15:00,2024-03-20,07:15:00,7614,0,0,0,1,1,231.4,230.0,1350.0,0.2823,March,Wednesday,7,Local,0
1710909000,2024-03-20 07:30:00,2024-03-20,07:30:00,7615,0,0,0,1,0,227.5,224.8,150.0,0.1,March,Wednesday,7,Local,0
1710909900,2024-03-20 07:45:00,2024-03-20,07:45:00,7616,0,0,0,0,0,230.8,231.7,0.0,0.1,March,Wednesday,7,Local,0
1710910800,2024-03-20 08:00:00,2024-03-20,08:00:00,7617,0,0,0,1,0,231.7,232.6,150.0,0.1,March,Wednesday,8,Local,0
1710911700,2024-03-20 08:15:00,2024-03-20,08:15:00,7618,0,0,0,1,0,228.8,229.4,2150.0,0.5892,March,Wednesday,8,Local,0
1710912600,2024-03-20 08:30:00,2024-03-20,08:30:00,7619,0,0,0,1,0,233.5,236.3,150.0,0.1,March,Wednesday,8,Local,0
1710913500,2024-03-20 08:45:00,2024-03-20,08:45:00,7620,0,0,0,0,0,232.2,233.8,0.0,0.1,March,Wednesday,8,Local,0
1710914400,2024-03-20 09:00:00,2024-03-20,09:00:00,7621,0,0,0,1,0,227.7,231.1,150.0,0.1,March,Wednesday,9,Local,0
1710915300,2024-03-20 09:15:00,2024-03-20,09:15:00,7622,0,0,0,1,0,227.9,231.0,150.0,0.1,March,Wednesday,9,Local,0
1710916200,2024-03-20 09:30:00,2024-03-20,09:30:00,7623,0,0,0,1,0,233.9,237.3,150.0,0.1,March,Wednesday,9,Local,0
1710917100,2024-03-20 09:45:00,2024-03-20,09:45:00,7624,0,0,0,0,0,229.5,229.5,0.0,0.1,March,Wednesday,9,Local,0
1710918000,2024-03-20 10:00:00,2024-03-20,10:00:00,7625,0,0,0,1,0,228.4,228.2,150.0,0.1,March,Wednesday,10,Local,0
1710918900,2024-03-20 10:15:00,2024-03-20,10:15:00,7626,0,0,0,1,0,230.4,231.4,150.0,0.1,March,Wednesday,10,Local,0
1710919800,2024-03-20 10:30:00,2024-03-20,10:30:00,7627,0,0,0,1,0,233.4,235.3,150.0,0.1,March,Wednesday,10,Local,0
1710920700,2024-03-20 10:45:00,2024-03-20,10:45:00,7628,0,0,0,0,0,230.9,231.8,0.0,0.1,March,Wednesday,10,Local,0
1710921600,2024-03-20 11:00:00,2024-03-20,11:00:00,7629,0,0,0,1,0,237.5,237.0,150.0,0.1,March,Wednesday,11,Local,0
1710922500,2024-03-20 11:15:00,2024-03-20,11:15:00,7630,1,0,1,1,0,231.2,230.2,3300.0,0.8467,March,Wednesday,11,Local,0
1710923400,2024-03-20 11:30:00,2024-03-20,11:30:00,7631,0,0,1,1,0,231.3,230.6,3150.0,0.6582,March,Wednesday,11,Local,0
1710924300,2024-03-20 11:45:00,2024-03-20,11:45:00,7632,1,0,0,0,0,225.4,221.5,150.0,0.1,March,Wednesday,11,Local,0
1710925200,2024-03-20 12:00:00,2024-03-20,12:00:00,7633,1,0,0,1,0,237.4,238.5,1300.0,0.3374,March,Wednesday,12,Local,0
1710926100,2024-03-20 12:15:00,2024-03-20,12:15:00,7634,1,0,0,1,0,231.5,228.8,1300.0,0.3131,March,Wednesday,12,Local,0
1710927000,2024-03-20 12:30:00,2024-03-20,12:30:00,7635,0,0,1,1,0,234.8,234.2,3150.0,0.6527,March,Wednesday,12,Local,0
1710927900,2024-03-20 12:45:00,2024-03-20,12:45:00,7636,0,0,0,0,0,230.6,230.3,0.0,0.1,March,Wednesday,12,Local,0
1710928800,2024-03-20 13:00:00,2024-03-20,13:00:00,7637,0,1,0,1,1,230.2,234.3,3850.0,1.0776,March,Wednesday,13,Local,0
1710929700,2024-03-20 13:15:00,2024-03-20,13:15:00,7638,0,0,0,1,0,231.4,232.1,150.0,0.1,March,Wednesday,13,Local,0
1710930600,2024-03-20 13:30:00,2024-03-20,13:30:00,7639,0,0,1,1,0,225.9,227.0,3150.0,0.7479,March,Wednesday,13,Local,0
1710931500,2024-03-20 13:45:00,2024-03-20,13:45:00,7640,0,0,1,0,0,231.7,232.7,3000.0,0.7067,March,Wednesday,13,Local,0
1710932400,2024-03-20 14:00:00,2024-03-20,14:00:00,7641,0,0,0,1,0,226.1,225.9,150.0,0.1,March,Wednesday,14,Local,0
1710933300,2024-03-20 14:15:00,2024-03-20,14:15:00,7642,0,0,0,1,0,231.6,232.2,150.0,0.1,March,Wednesday,14,Local,0
1710934200,2024-03-20 14:30:00,2024-03-20,14:30:00,7643,1,0,0,1,0,233.8,231.8,300.0,0.1,March,Wednesday,14,Local,0
1710935100,2024-03-20 14:45:00,2024-03-20,14:45:00,7644,0,1,0,0,1,231.8,233.8,5200.0,1.5438,March,Wednesday,14,Local,0
1710936000,2024-03-20 15:00:00,2024-03-20,15:00:00,7645,0,0,0,1,0,228.3,229.2,150.0,0.1,March,Wednesday,15,Local,0
1710936900,2024-03-20 15:15:00,2024-03-20,15:15:00,7646,0,0,0,1,0,227.8,227.3,150.0,0.1,March,Wednesday,15,Local,0
1710937800,2024-03-20 15:30:00,2024-03-20,15:30:00,7647,0,0,0,1,0,228.5,225.7,150.0,0.1,March,Wednesday,15,Local,0
1710938700,2024-03-20 15:45:00,2024-03-20,15:45:00,7648,0,0,0,0,0,235.8,235.0,0.0,0.1,March,Wednesday,15,Local,0
1710939600,2024-03-20 16:00:00,2024-03-20,16:00:00,7649,0,1,0,1,0,230.2,231.9,2650.0,0.6697,March,Wednesday,16,Local,0
1710940500,2024-03-20 16:15:00,2024-03-20,16:15:00,7650,0,0,0,1,0,229.6,227.4,150.0,0.1,March,Wednesday,16,Local,0
1710941400,2024-03-20 16:30:00,2024-03-20,16:30:00,7651,0,1,0,1,0,225.7,222.8,2650.0,0.5619,March,Wednesday,16,Local,0
1710942300,2024-03-20 16:45:00,2024-03-20,16:45:00,7652,0,0,1,0,0,224.4,225.4,3000.0,0.7459,March,Wednesday,16,Local,0
1710943200,2024-03-20 17:00:00,2024-03-20,17:00:00,7653,0,0,0,1,0,229.8,229.8,150.0,0.1,March,Wednesday,17,Local,0
1710944100,2024-03-20 17:15:00,2024-03-20,17:15:00,7654,0,0,1,1,0,231.5,232.6,3150.0,0.9096,March,Wednesday,17,Local,0
1710945000,2024-03-20 17:30:00,2024-03-20,17:30:00,7655,0,0,0,1,0,228.8,231.8,150.0,0.1,March,Wednesday,17,Local,0
1710945900,2024-03-20 17:45:00,2024-03-20,17:45:00,7656,0,0,1,0,0,236.8,232.0,3000.0,0.6451,March,Wednesday,17,Local,0
1710946800,2024-03-20 18:00:00,2024-03-20,18:00:00,7657,1,0,1,1,0,232.2,231.7,3300.0,0.8805,March,Wednesday,18,Local,0
1710947700,2024-03-20 18:15:00,2024-03-20,18:15:00,7658,0,0,0,1,0,225.5,226.7,150.0,0.1,March,Wednesday,18,Local,0
1710948600,2024-03-20 18:30:00,2024-03-20,18:30:00,7659,0,1,1,1,0,232.2,231.5,5650.0,1.5084,March,Wednesday,18,Local,0
1710949500,2024-03-20 18:45:00,2024-03-20,18:45:00,7660,1,0,0,0,0,234.9,236.2,150.0,0.1,March,Wednesday,18,Local,0
1710950400,2024-03-20 19:00:00,2024-03-20,19:00:00,7661,1,0,1,1,1,229.2,230.5,6500.0,1.5624,March,Wednesday,19,Local,0
1710951300,2024-03-20 19:15:00,2024-03-20,19:15:00,7662,0,0,0,1,0,227.1,231.9,150.0,0.1,March,Wednesday,19,Local,0
1710952200,2024-03-20 19:30:00,2024-03-20,19:30:00,7663,1,0,0,0,0,225.9,223.0,150.0,0.1,March,Wednesday,19,Local,0
1710953100,2024-03-20 19:45:00,2024-03-20,19:45:00,7664,1,0,0,0,0,232.2,233.6,150.0,0.1,March,Wednesday,19,Local,0
1710954000,2024-03-20 20:00:00,2024-03-20,20:00:00,7665,1,1,0,1,0,228.5,230.2,2800.0,0.6525,March,Wednesday,20,Local,0
1710954900,2024-03-20 20:15:00,2024-03-20,20:15:00,7666,1,0,0,1,0,231.2,234.3,300.0,0.1,March,Wednesday,20,Local,0
1710955800,2024-03-20 20:30:00,2024-03-20,20:30:00,7667,1,0,0,1,0,230.5,228.7,300.0,0.1,March,Wednesday,20,Local,0
1710956700,2024-03-20 20:45:00,2024-03-20,20:45:00,7668,1,0,0,0,0,225.7,222.8,150.0,0.1,March,Wednesday,20,Local,0
1710957600,2024-03-20 21:00:00,2024-03-20,21:00:00,7669,1,0,0,1,0,227.8,228.5,300.0,0.1,March,Wednesday,21,Local,0
1710958500,2024-03-20 21:15:00,2024-03-20,21:15:00,7670,1,0,0,1,0,233.9,234.9,1300.0,0.3059,March,Wednesday,21,Local,0
1710959400,2024-03-20 21:30:00,2024-03-20,21:30:00,7671,1,0,0,1,0,231.6,231.5,300.0,0.1,March,Wednesday,21,Local,0
1710960300,2024-03-20 21:45:00,2024-03-20,21:45:00,7672,1,0,1,0,0,232.8,229.5,3150.0,0.7501,March,Wednesday,21,Local,0
1710961200,2024-03-20 22:00:00,2024-03-20,22:00:00,7673,1,0,0,1,0,224.2,223.9,300.0,0.1,March,Wednesday,22,Local,0
1710962100,2024-03-20 22:15:00,2024-03-20,22:15:00,7674,0,1,0,1,0,232.1,231.0,2650.0,0.7052,March,Wednesday,22,Local,0
1710963000,2024-03-20 22:30:00,2024-03-20,22:30:00,7675,0,0,1,1,0,228.3,227.0,3150.0,0.8426,March,Wednesday,22,Local,0
1710963900,2024-03-20 22:45:00,2024-03-20,22:45:00,7676,1,0,1,0,0,224.3,224.1,3650.0,0.9129,March,Wednesday,22,Local,0
1710964800,2024-03-20 23:00:00,2024-03-20,23:00:00,7677,0,0,0,1,1,225.6,224.7,1350.0,0.3586,March,Wednesday,23,Local,0
1710965700,2024-03-20 23:15:00,2024-03-20,23:15:00,7678,0,0,0,1,0,227.9,223.6,950.0,0.2599,March,Wednesday,23,Local,0
1710966600,2024-03-20 23:30:00,2024-03-20,23:30:00,7679,0,0,0,1,0,233.4,231.7,150.0,0.1,March,Wednesday,23,Local,0
1710967500,2024-03-20 23:45:00,2024-03-20,23:45:00,7680,0,0,0,0,0,227.7,226.2,0.0,0.1,March,Wednesday,23,Local,0
1710968400,2024-03-21 00:00:00,2024-03-21,00:00:00,7681,0,0,0,1,0,227.9,226.8,150.0,0.1,March,Thursday,0,Local,0
1710969300,2024-03-21 00:15:00,2024-03-21,00:15:00,7682,0,0,0,1,0,234.5,234.8,150.0,0.1,March,Thursday,0,Local,0
1710970200,2024-03-21 00:30:00,2024-03-21,00:30:00,7683,0,0,0,1,0,233.0,235.6,150.0,0.1,March,Thursday,0,Local,0
1710971100,2024-03-21 00:45:00,2024-03-21,00:45:00,7684,0,0,0,0,0,236.5,238.8,0.0,0.1,March,Thursday,0,Local,0
1710972000,2024-03-21 01:00:00,2024-03-21,01:00:00,7685,0,0,0,1,0,235.8,234.4,150.0,0.1,March,Thursday,1,Local,0
1710972900,2024-03-21 01:15:00,2024-03-21,01:15:00,7686,0,0,0,1,0,234.9,233.4,150.0,0.1,March,Thursday,1,Local,0
1710973800,2024-03-21 01:30:00,2024-03-21,01:30:00,7687,0,0,0,1,0,226.0,228.1,150.0,0.1,March,Thursday,1,Local,0
1710974700,2024-03-21 01:45:00,2024-03-21,01:45:00,7688,0,0,0,0,0,232.9,231.7,0.0,0.1,March,Thursday,1,Local,0
1710975600,2024-03-21 02:00:00,2024-03-21,02:00:00,7689,0,0,0,1,0,226.8,227.5,150.0,0.1,March,Thursday,2,Local,0
1710976500,2024-03-21 02:15:00,2024-03-21,02:15:00,7690,1,0,0,1,0,227.9,228.4,300.0,0.1,March,Thursday,2,Local,0
1710977400,2024-03-21 02:30:00,2024-03-21,02:30:00,7691,0,0,0,1,0,227.2,227.3,150.0,0.1,March,Thursday,2,Local,0
1710978300,2024-03-21 02:45:00,2024-03-21,02:45:00,7692,0,0,0,1,0,232.1,232.8,150.0,0.1,March,Thursday,2,Local,0
1710979200,2024-03-21 03:00:00,2024-03-21,03:00:00,7693,0,0,0,1,0,227.5,226.6,150.0,0.1,March,Thursday,3,Local,0
1710980100,2024-03-21 03:15:00,2024-03-21,03:15:00,7694,0,0,0,1,0,231.0,232.3,150.0,0.1,March,Thursday,3,Local,0
1710981000,2024-03-21 03:30:00,2024-03-21,03:30:00,7695,0,0,0,0,0,232.5,229.6,0.0,0.1,March,Thursday,3,Local,0
1710981900,2024-03-21 03:45:00,2024-03-21,03:45:00,7696,0,0,0,0,0,233.6,235.3,0.0,0.1,March,Thursday,3,Local,0
1710982800,2024-03-21 04:00:00,2024-03-21,04:00:00,7697,0,0,0,1,0,229.5,227.9,150.0,0.1,March,Thursday,4,Local,0
1710983700,2024-03-21 04:15:00,2024-03-21,04:15:00,7698,0,0,0,1,0,231.9,230.2,1150.0,0.2405,March,Thursday,4,Local,0
1710984600,2024-03-21 04:30:00,2024-03-21,04:30:00,7699,0,0,0,1,0,230.5,232.9,150.0,0.1,March,Thursday,4,Local,0
1710985500,2024-03-21 04:45:00,2024-03-21,04:45:00,7700,0,0,0,1,0,232.8,234.7,150.0,0.1,March,Thursday,4,Local,0
1710986400,2024-03-21 05:00:00,2024-03-21,05:00:00,7701,0,0,0,1,0,227.2,231.1,150.0,0.1,March,Thursday,5,Local,0
1710987300,2024-03-21 05:15:00,2024-03-21,05:15:00,7702,0,0,0,1,0,231.1,228.9,150.0,0.1,March,Thursday,5,Local,0
1710988200,2024-03-21 05:30:00,2024-03-21,05:30:00,7703,0,0,0,1,0,229.1,227.2,150.0,0.1,March,Thursday,5,Local,0
1710989100,2024-03-21 05:45:00,2024-03-21,05:45:00,7704,0,0,0,0,0,225.0,222.3,0.0,0.289,March,Thursday,5,Local,1
1710990000,2024-03-21 06:00:00,2024-03-21,06:00:00,7705,0,0,0,1,0,227.6,224.8,150.0,0.1,March,Thursday,6,Local,0
1710990900,2024-03-21 06:15:00,2024-03-21,06:15:00,7706,0,0,0,1,0,225.6,229.4,150.0,0.1,March,Thursday,6,Local,0
1710991800,2024-03-21 06:30:00,2024-03-21,06:30:00,7707,0,0,0,1,0,231.3,232.4,1150.0,0.3339,March,Thursday,6,Local,0
1710992700,2024-03-21 06:45:00,2024-03-21,06:45:00,7708,0,0,0,0,0,229.2,229.7,0.0,0.1,March,Thursday,6,Local,0
1710993600,2024-03-21 07:00:00,2024-03-21,07:00:00,7709,0,0,1,0,0,223.7,223.6,3000.0,0.6437,March,Thursday,7,Local,0
1710994500,2024-03-21 07:15:00,2024-03-21,07:15:00,7710,0,0,0,1,0,227.7,227.0,150.0,0.1,March,Thursday,7,Local,0
1710995400,2024-03-21 07:30:00,2024-03-21,07:30:00,7711,0,0,0,1,1,234.2,232.1,1350.0,0.3252,March,Thursday,7,Local,0
1710996300,2024-03-21 07:45:00,2024-03-21,07:45:00,7712,0,1,0,0,0,232.1,235.5,2500.0,0.6262,March,Thursday,7,Local,0
1710997200,2024-03-21 08:00:00,2024-03-21,08:00:00,7713,0,0,0,1,0,226.6,230.7,1650.0,0.4279,March,Thursday,8,Local,0
1710998100,2024-03-21 08:15:00,2024-03-21,08:15:00,7714,0,0,0,1,0,228.9,228.3,150.0,0.1,March,Thursday,8,Local,0
1710999000,2024-03-21 08:30:00,2024-03-21,08:30:00,7715,0,0,0,1,0,230.6,229.9,150.0,0.1,March,Thursday,8,Local,0
1710999900,2024-03-21 08:45:00,2024-03-21,08:45:00,7716,0,0,0,0,0,235.8,236.9,0.0,0.1,March,Thursday,8,Local,0
1711000800,2024-03-21 09:00:00,2024-03-21,09:00:00,7717,0,0,0,1,0,222.4,223.3,150.0,0.1,March,Thursday,9,Local,0
1711001700,2024-03-21 09:15:00,2024-03-21,09:15:00,7718,0,0,0,1,0,227.7,226.3,150.0,0.1,March,Thursday,9,Local,0
1711002600,2024-03-21 09:30:00,2024-03-21,09:30:00,7719,0,0,0,1,0,231.3,233.3,150.0,0.1,March,Thursday,9,Local,0
1711003500,2024-03-21 09:45:00,2024-03-21,09:45:00,7720,0,0,0,0,0,230.3,231.8,0.0,0.1,March,Thursday,9,Local,0
1711004400,2024-03-21 10:00:00,2024-03-21,10:00:00,7721,0,0,0,1,0,233.3,230.7,150.0,0.1,March,Thursday,10,Local,0
1711005300,2024-03-21 10:15:00,2024-03-21,10:15:00,7722,0,1,0,1,0,231.3,229.9,2650.0,0.7321,March,Thursday,10,Local,0
1711006200,2024-03-21 10:30:00,2024-03-21,10:30:00,7723,0,0,0,1,0,229.3,229.2,150.0,0.1,March,Thursday,10,Local,0
1711007100,2024-03-21 10:45:00,2024-03-21,10:45:00,7724,0,0,0,0,0,229.9,231.2,0.0,0.1,March,Thursday,10,Local,0
1711008000,2024-03-21 11:00:00,2024-03-21,11:00:00,7725,0,0,0,1,0,228.8,227.9,150.0,0.1,March,Thursday,11,Local,0
1711008900,2024-03-21 11:15:00,2024-03-21,11:15:00,7726,0,0,1,1,0,227.6,229.3,3150.0,0.7959,March,Thursday,11,Local,0
1711009800,2024-03-21 11:30:00,2024-03-21,11:30:00,7727,0,0,0,1,0,227.9,228.8,150.0,0.1,March,Thursday,11,Local,0
1711010700,2024-03-21 11:45:00,2024-03-21,11:45:00,7728,0,0,0,0,0,227.9,231.0,0.0,0.1,March,Thursday,11,Local,0
1711011600,2024-03-21 12:00:00,2024-03-21,12:00:00,7729,0,0,1,0,0,228.6,229.4,3000.0,0.7727,March,Thursday,12,Local,0
1711012500,2024-03-21 12:15:00,2024-03-21,12:15:00,7730,0,0,0,1,0,225.8,226.9,150.0,0.1,March,Thursday,12,Local,0
1711013400,2024-03-21 12:30:00,2024-03-21,12:30:00,7731,0,0,1,1,1,230.2,233.6,4350.0,1.0381,March,Thursday,12,Local,0
1711014300,2024-03-21 12:45:00,2024-03-21,12:45:00,7732,0,1,0,0,0,226.2,230.3,2500.0,0.5541,March,Thursday,12,Local,0
1711015200,2024-03-21 13:00:00,2024-03-21,13:00:00,7733,0,0,0,1,0,229.1,227.9,150.0,0.1,March,Thursday,13,Local,0
1711016100,2024-03-21 13:15:00,2024-03-21,13:15:00,7734,0,0,0,0,0,231.9,230.9,0.0,0.1,March,Thursday,13,Local,0
1711017000,2024-03-21 13:30:00,2024-03-21,13:30:00,7735,0,0,0,0,0,227.7,231.0,0.0,0.1,March,Thursday,13,Local,0
1711017900,2024-03-21 13:45:00,2024-03-21,13:45:00,7736,0,0,0,0,0,232.0,234.4,0.0,0.1,March,Thursday,13,Local,0
1711018800,2024-03-21 14:00:00,2024-03-21,14:00:00,7737,0,1,0,1,0,232.8,229.9,2650.0,0.5986,March,Thursday,14,Local,0
1711019700,2024-03-21 14:15:00,2024-03-21,14:15:00,7738,0,0,0,1,0,229.6,227.5,150.0,0.1,March,Thursday,14,Local,0
1711020600,2024-03-21 14:30:00,2024-03-21,14:30:00,7739,0,0,0,1,0,230.0,228.3,150.0,0.1,March,Thursday,14,Local,0
1711021500,2024-03-21 14:45:00,2024-03-21,14:45:00,7740,0,0,0,0,0,228.7,228.1,0.0,0.1,March,Thursday,14,Local,0
1711022400,2024-03-21 15:00:00,2024-03-21,15:00:00,7741,0,1,0,1,0,230.2,230.8,2650.0,0.6072,March,Thursday,15,Local,0
1711023300,2024-03-21 15:15:00,2024-03-21,15:15:00,7742,0,0,0,1,0,231.5,228.9,150.0,0.1,March,Thursday,15,Local,0
1711024200,2024-03-21 15:30:00,2024-03-21,15:30:00,7743,0,0,0,1,0,231.8,233.1,150.0,0.1,March,Thursday,15,Local,0
1711025100,2024-03-21 15:45:00,2024-03-21,15:45:00,7744,0,1,0,0,0,228.9,231.0,2500.0,0.6088,March,Thursday,15,Local,0
1711026000,2024-03-21 16:00:00,2024-03-21,16:00:00,7745,0,0,0,1,1,231.4,232.1,1350.0,0.3743,March,Thursday,16,Local,0
1711026900,2024-03-21 16:15:00,2024-03-21,16:15:00,7746,0,1,0,1,0,228.7,226.5,2650.0,0.7216,March,Thursday,16,Local,0
1711027800,2024-03-21 16:30:00,2024-03-21,16:30:00,7747,0,0,0,1,0,227.7,228.2,150.0,0.1,March,Thursday,16,Local,0
1711028700,2024-03-21 16:45:00,2024-03-21,16:45:00,7748,0,0,0,0,0,225.9,222.4,0.0,0.1,March,Thursday,16,Local,0
1711029600,2024-03-21 17:00:00,2024-03-21,17:00:00,7749,1,0,0,1,0,230.2,230.6,300.0,0.1,March,Thursday,17,Local,0
1711030500,2024-03-21 17:15:00,2024-03-21,17:15:00,7750,0,0,0,1,0,230.7,229.8,150.0,0.1,March,Thursday,17,Local,0
1711031400,2024-03-21 17:30:00,2024-03-21,17:30:00,7751,0,0,0,1,0,229.3,230.8,150.0,0.1,March,Thursday,17,Local,0
1711032300,2024-03-21 17:45:00,2024-03-21,17:45:00,7752,0,1,0,0,0,230.4,230.5,2500.0,0.6229,March,Thursday,17,Local,0
1711033200,2024-03-21 18:00:00,2024-03-21,18:00:00,7753,0,0,1,1,0,227.9,226.2,3150.0,0.7155,March,Thursday,18,Local,0
1711034100,2024-03-21 18:15:00,2024-03-21,18:15:00,7754,1,0,1,1,0,230.7,230.9,3300.0,0.8082,March,Thursday,18,Local,0
1711035000,2024-03-21 18:30:00,2024-03-21,18:30:00,7755,0,0,0,0,0,230.0,232.6,0.0,0.1,March,Thursday,18,Local,0
1711035900,2024-03-21 18:45:00,2024-03-21,18:45:00,7756,0,0,1,0,0,225.9,223.0,3000.0,0.7732,March,Thursday,18,Local,0
1711036800,2024-03-21 19:00:00,2024-03-21,19:00:00,7757,1,0,0,1,1,228.7,224.1,1500.0,0.4072,March,Thursday,19,Local,0
1711037700,2024-03-21 19:15:00,2024-03-21,19:15:00,7758,0,0,1,1,0,229.2,226.9,3150.0,0.814,March,Thursday,19,Local,0
1711038600,2024-03-21 19:30:00,2024-03-21,19:30:00,7759,0,0,1,1,0,224.4,223.1,3650.0,0.8027,March,Thursday,19,Local,0
1711039500,2024-03-21 19:45:00,2024-03-21,19:45:00,7760,0,0,1,0,0,228.4,229.6,3000.0,0.7961,March,Thursday,19,Local,0
1711040400,2024-03-21 20:00:00,2024-03-21,20:00:00,7761,1,0,1,0,0,231.0,227.1,3150.0,0.8238,March,Thursday,20,Local,0
1711041300,2024-03-21 20:15:00,2024-03-21,20:15:00,7762,1,0,0,1,0,231.9,231.6,300.0,0.1,March,Thursday,20,Local,0
1711042200,2024-03-21 20:30:00,2024-03-21,20:30:00,7763,1,0,0,1,1,230.0,226.7,1500.0,0.4102,March,Thursday,20,Local,0
1711043100,2024-03-21 20:45:00,2024-03-21,20:45:00,7764,0,0,0,0,0,229.8,229.5,0.0,0.1,March,Thursday,20,Local,0
1711044000,2024-03-21 21:00:00,2024-03-21,21:00:00,7765,0,0,0,1,0,232.5,234.6,150.0,0.1,March,Thursday,21,Local,0
1711044900,2024-03-21 21:15:00,2024-03-21,21:15:00,7766,1,0,0,0,0,227.1,229.4,150.0,0.1,March,Thursday,21,Local,0
1711045800,2024-03-21 21:30:00,2024-03-21,21:30:00,7767,1,0,0,0,0,230.9,230.7,150.0,0.1,March,Thursday,21,Local,0
